language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
Hindi,751,random,20,5,1.5833333333333333,6,2.7,0.05
Hindi,752,natural,16,5,3.0,3,1.8125,0.0625
Hindi,752,random,16,3,1.875,5,3.125,0.0625
Hindi,753,natural,11,5,2.0,3,1.4545454545454546,0.09090909090909091
Hindi,753,random,11,4,1.6666666666666667,3,1.6363636363636365,0.09090909090909091
Hindi,754,natural,22,8,3.0,5,2.1818181818181817,0.045454545454545456
Hindi,754,random,22,4,1.5,7,3.0,0.045454545454545456
Hindi,755,natural,25,9,2.6666666666666665,4,1.8,0.04
Hindi,755,random,25,6,1.7142857142857142,9,3.24,0.04
Hindi,756,natural,15,5,2.0,4,1.9333333333333333,0.06666666666666667
Hindi,756,random,15,4,1.5555555555555556,5,2.4,0.06666666666666667
Hindi,757,natural,35,9,3.090909090909091,4,2.0285714285714285,0.02857142857142857
Hindi,757,random,35,4,1.4166666666666667,9,4.142857142857143,0.02857142857142857
Hindi,758,natural,22,8,2.3333333333333335,4,1.7727272727272727,0.045454545454545456
Hindi,758,random,22,4,1.5,7,3.1363636363636362,0.045454545454545456
Hindi,759,natural,27,7,2.6,5,2.2962962962962963,0.037037037037037035
Hindi,759,random,27,5,1.7333333333333334,7,3.259259259259259,0.037037037037037035
Hindi,760,natural,13,4,2.4,5,2.3076923076923075,0.07692307692307693
Hindi,760,random,13,4,1.7142857142857142,4,1.7692307692307692,0.07692307692307693
Hindi,761,natural,18,6,3.4,4,2.1666666666666665,0.05555555555555555
Hindi,761,random,18,4,1.5454545454545454,4,2.2222222222222223,0.05555555555555555
Hindi,762,natural,9,4,2.0,3,1.4444444444444444,0.1111111111111111
Hindi,762,random,9,3,1.6,4,2.0,0.1111111111111111
Hindi,763,natural,14,5,2.6,4,1.7857142857142858,0.07142857142857142
Hindi,763,random,14,4,1.625,6,2.5,0.07142857142857142
Hindi,764,natural,19,7,3.0,3,1.736842105263158,0.05263157894736842
Hindi,764,random,19,4,1.5,5,2.4210526315789473,0.05263157894736842
Hindi,765,natural,14,7,3.25,3,1.4285714285714286,0.07142857142857142
Hindi,765,random,14,4,1.4444444444444444,5,2.0714285714285716,0.07142857142857142
Hindi,766,natural,13,4,2.0,5,2.1538461538461537,0.07692307692307693
Hindi,766,random,13,3,1.3333333333333333,8,3.5384615384615383,0.07692307692307693
Hindi,767,natural,12,6,2.2,3,1.5,0.08333333333333333
Hindi,767,random,12,3,1.2222222222222223,6,2.5,0.08333333333333333
Hindi,768,natural,20,6,3.1666666666666665,3,1.85,0.05
Hindi,768,random,20,4,1.2666666666666666,15,6.65,0.05
Hindi,769,natural,12,6,2.75,3,1.5833333333333333,0.08333333333333333
Hindi,769,random,12,3,1.5714285714285714,5,2.25,0.08333333333333333
Hindi,770,natural,12,6,2.75,3,1.4166666666666667,0.08333333333333333
Hindi,770,random,12,3,1.375,7,2.9166666666666665,0.08333333333333333
Hindi,771,natural,14,5,3.25,3,1.5714285714285714,0.07142857142857142
Hindi,771,random,14,4,1.625,5,2.2857142857142856,0.07142857142857142
Hindi,772,natural,14,7,3.25,2,1.3571428571428572,0.07142857142857142
Hindi,772,random,14,3,1.625,6,2.5714285714285716,0.07142857142857142
Hindi,773,natural,7,5,3.0,2,1.0,0.14285714285714285
Hindi,773,random,7,4,3.0,2,1.1428571428571428,0.14285714285714285
Hindi,774,natural,17,4,2.0,5,2.7058823529411766,0.058823529411764705
Hindi,774,random,17,4,1.4545454545454546,8,3.176470588235294,0.058823529411764705
Hindi,775,natural,21,7,2.2222222222222223,5,2.0952380952380953,0.047619047619047616
Hindi,775,random,21,5,1.6666666666666667,7,3.2857142857142856,0.047619047619047616
Hindi,776,natural,14,6,3.25,3,1.6428571428571428,0.07142857142857142
Hindi,776,random,14,4,1.625,4,2.0,0.07142857142857142
Hindi,777,natural,15,7,2.8,3,1.4666666666666666,0.06666666666666667
Hindi,777,random,15,4,1.5555555555555556,5,2.2666666666666666,0.06666666666666667
Hindi,778,natural,14,6,3.25,3,1.5714285714285714,0.07142857142857142
Hindi,778,random,14,5,1.8571428571428572,5,2.142857142857143,0.07142857142857142
Hindi,779,natural,37,8,2.769230769230769,7,3.7027027027027026,0.02702702702702703
Hindi,779,random,37,5,1.7142857142857142,13,5.837837837837838,0.02702702702702703
Hindi,780,natural,20,8,2.7142857142857144,3,1.7,0.05
Hindi,780,random,20,3,1.5833333333333333,9,4.1,0.05
Hindi,781,natural,24,6,2.5555555555555554,4,1.9583333333333333,0.041666666666666664
Hindi,781,random,24,4,1.5333333333333334,10,4.375,0.041666666666666664
Hindi,782,natural,27,7,2.6,5,2.5555555555555554,0.037037037037037035
Hindi,782,random,27,4,1.4444444444444444,11,3.925925925925926,0.037037037037037035
Hindi,783,natural,16,5,1.875,5,2.375,0.0625
Hindi,783,random,16,4,1.875,5,2.3125,0.0625
Hindi,784,natural,28,7,3.375,6,2.857142857142857,0.03571428571428571
Hindi,784,random,28,4,1.588235294117647,7,3.25,0.03571428571428571
Hindi,785,natural,18,5,2.4285714285714284,4,2.1666666666666665,0.05555555555555555
Hindi,785,random,18,4,1.3076923076923077,10,3.9444444444444446,0.05555555555555555
Hindi,786,natural,10,6,3.0,2,1.2,0.1
Hindi,786,random,10,3,1.5,4,1.9,0.1
Hindi,787,natural,11,6,3.3333333333333335,2,1.2727272727272727,0.09090909090909091
Hindi,787,random,11,3,1.4285714285714286,4,2.0,0.09090909090909091
Hindi,788,natural,37,5,2.1176470588235294,8,3.7567567567567566,0.02702702702702703
Hindi,788,random,37,4,1.6363636363636365,8,3.72972972972973,0.02702702702702703
Hindi,789,natural,9,4,2.6666666666666665,2,1.3333333333333333,0.1111111111111111
Hindi,789,random,9,3,1.3333333333333333,3,1.6666666666666667,0.1111111111111111
Hindi,790,natural,10,4,3.0,2,1.4,0.1
Hindi,790,random,10,3,1.5,5,2.4,0.1
Hindi,791,natural,8,4,2.3333333333333335,2,1.25,0.125
Hindi,791,random,8,3,1.4,3,1.5,0.125
Hindi,792,natural,21,4,2.2222222222222223,6,3.142857142857143,0.047619047619047616
Hindi,792,random,21,4,1.5384615384615385,8,3.142857142857143,0.047619047619047616
Hindi,793,natural,24,6,2.5555555555555554,5,2.5,0.041666666666666664
Hindi,793,random,24,4,1.4375,13,6.0,0.041666666666666664
Hindi,794,natural,20,7,2.7142857142857144,3,1.75,0.05
Hindi,794,random,20,4,1.3571428571428572,6,3.2,0.05
Hindi,795,natural,21,6,2.5,5,2.2857142857142856,0.047619047619047616
Hindi,795,random,21,4,1.4285714285714286,7,3.4285714285714284,0.047619047619047616
Hindi,796,natural,19,6,2.5714285714285716,3,1.7894736842105263,0.05263157894736842
Hindi,796,random,19,4,1.8,6,2.736842105263158,0.05263157894736842
Hindi,797,natural,26,6,2.7777777777777777,5,3.3846153846153846,0.038461538461538464
Hindi,797,random,26,8,1.7857142857142858,4,2.230769230769231,0.038461538461538464
Hindi,798,natural,15,7,2.3333333333333335,3,1.5333333333333334,0.06666666666666667
Hindi,798,random,15,3,1.4,7,2.7333333333333334,0.06666666666666667
Hindi,799,natural,18,7,2.8333333333333335,3,1.5555555555555556,0.05555555555555555
Hindi,799,random,18,5,1.8888888888888888,5,2.388888888888889,0.05555555555555555
Hindi,800,natural,20,6,2.7142857142857144,3,2.0,0.05
Hindi,800,random,20,4,1.5833333333333333,6,2.7,0.05
Hindi,801,natural,16,4,2.142857142857143,4,2.3125,0.0625
Hindi,801,random,16,3,1.5,5,2.75,0.0625
Hindi,802,natural,31,6,2.3076923076923075,5,2.5161290322580645,0.03225806451612903
Hindi,802,random,31,4,1.4285714285714286,8,3.7419354838709675,0.03225806451612903
Hindi,803,natural,14,3,2.1666666666666665,5,2.642857142857143,0.07142857142857142
Hindi,803,random,14,3,1.3,7,3.0,0.07142857142857142
Hindi,804,natural,23,5,2.75,6,3.0,0.043478260869565216
Hindi,804,random,23,4,1.4666666666666666,8,3.6956521739130435,0.043478260869565216
Hindi,805,natural,46,6,2.5,5,2.891304347826087,0.021739130434782608
Hindi,805,random,46,4,1.5,11,6.195652173913044,0.021739130434782608
Hindi,806,natural,24,6,2.875,4,2.7083333333333335,0.041666666666666664
Hindi,806,random,24,4,1.7692307692307692,10,4.166666666666667,0.041666666666666664
Hindi,807,natural,29,7,2.1538461538461537,5,2.7586206896551726,0.034482758620689655
Hindi,807,random,29,5,1.75,7,3.2758620689655173,0.034482758620689655
Hindi,808,natural,19,5,3.0,3,1.9473684210526316,0.05263157894736842
Hindi,808,random,19,4,1.6363636363636365,6,2.736842105263158,0.05263157894736842
Hindi,809,natural,25,6,3.0,3,1.88,0.04
Hindi,809,random,25,4,1.6,5,2.52,0.04
Hindi,810,natural,28,5,2.4545454545454546,5,2.4285714285714284,0.03571428571428571
Hindi,810,random,28,4,1.5,7,3.2142857142857144,0.03571428571428571
Hindi,811,natural,15,5,2.8,4,2.2,0.06666666666666667
Hindi,811,random,15,3,1.75,5,2.3333333333333335,0.06666666666666667
Hindi,812,natural,32,8,2.8181818181818183,5,2.6875,0.03125
Hindi,812,random,32,5,1.631578947368421,7,3.625,0.03125
Hindi,813,natural,28,6,2.7,7,3.857142857142857,0.03571428571428571
Hindi,813,random,28,4,1.5,8,3.2857142857142856,0.03571428571428571
Hindi,814,natural,23,6,2.2,5,2.608695652173913,0.043478260869565216
Hindi,814,random,23,3,1.6923076923076923,6,3.4782608695652173,0.043478260869565216
Hindi,815,natural,18,7,3.4,4,2.1666666666666665,0.05555555555555555
Hindi,815,random,18,3,1.3076923076923077,8,3.388888888888889,0.05555555555555555
Hindi,816,natural,16,5,2.5,4,2.25,0.0625
Hindi,816,random,16,3,1.25,8,3.375,0.0625
Hindi,817,natural,14,5,2.1666666666666665,4,1.8571428571428572,0.07142857142857142
Hindi,817,random,14,3,1.1818181818181819,6,2.7857142857142856,0.07142857142857142
Hindi,818,natural,28,4,2.4545454545454546,5,2.892857142857143,0.03571428571428571
Hindi,818,random,28,5,1.8,8,3.357142857142857,0.03571428571428571
Hindi,819,natural,24,5,2.5555555555555554,5,2.9166666666666665,0.041666666666666664
Hindi,819,random,24,4,1.4375,11,4.291666666666667,0.041666666666666664
Hindi,820,natural,19,5,3.0,4,2.526315789473684,0.05263157894736842
Hindi,820,random,19,4,1.5,6,3.0,0.05263157894736842
Hindi,821,natural,31,7,2.5,5,2.193548387096774,0.03225806451612903
Hindi,821,random,31,4,1.4285714285714286,10,4.419354838709677,0.03225806451612903
Hindi,822,natural,25,6,2.6666666666666665,5,2.72,0.04
Hindi,822,random,25,3,1.5,10,4.64,0.04
Hindi,823,natural,19,6,2.25,6,2.526315789473684,0.05263157894736842
Hindi,823,random,19,3,1.2857142857142858,10,5.105263157894737,0.05263157894736842
Hindi,824,natural,14,5,2.6,3,1.7142857142857142,0.07142857142857142
Hindi,824,random,14,3,1.3,7,3.142857142857143,0.07142857142857142
Hindi,825,natural,17,7,4.0,3,1.588235294117647,0.058823529411764705
Hindi,825,random,17,4,1.4545454545454546,5,2.3529411764705883,0.058823529411764705
Hindi,826,natural,12,6,3.6666666666666665,2,1.3333333333333333,0.08333333333333333
Hindi,826,random,12,5,2.2,3,1.5,0.08333333333333333
Hindi,827,natural,29,8,2.5454545454545454,4,2.2758620689655173,0.034482758620689655
Hindi,827,random,29,5,1.75,9,3.793103448275862,0.034482758620689655
Hindi,828,natural,11,7,5.0,2,1.1818181818181819,0.09090909090909091
Hindi,828,random,11,3,1.25,6,2.4545454545454546,0.09090909090909091
Hindi,829,natural,7,6,6.0,1,0.8571428571428571,0.14285714285714285
Hindi,829,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Hindi,830,natural,12,4,2.75,3,1.6666666666666667,0.08333333333333333
Hindi,830,random,12,5,1.5714285714285714,4,1.75,0.08333333333333333
Hindi,831,natural,28,6,3.0,5,2.6785714285714284,0.03571428571428571
Hindi,831,random,28,3,1.5,8,3.9285714285714284,0.03571428571428571
Hindi,832,natural,20,8,2.7142857142857144,3,1.65,0.05
Hindi,832,random,20,3,1.1875,11,4.6,0.05
Hindi,833,natural,23,5,2.75,4,2.217391304347826,0.043478260869565216
Hindi,833,random,23,4,1.6923076923076923,11,4.826086956521739,0.043478260869565216
Hindi,834,natural,18,6,2.4285714285714284,5,2.2777777777777777,0.05555555555555555
Hindi,834,random,18,4,1.7,6,2.5555555555555554,0.05555555555555555
Hindi,835,natural,26,8,3.125,4,1.8461538461538463,0.038461538461538464
Hindi,835,random,26,3,1.3157894736842106,7,3.6923076923076925,0.038461538461538464
Hindi,836,natural,16,6,2.5,3,1.75,0.0625
Hindi,836,random,16,4,1.5,6,2.6875,0.0625
Hindi,837,natural,9,4,2.0,4,1.7777777777777777,0.1111111111111111
Hindi,837,random,9,3,1.6,5,2.3333333333333335,0.1111111111111111
Hindi,838,natural,15,6,2.8,2,1.4666666666666666,0.06666666666666667
Hindi,838,random,15,3,1.4,5,2.7333333333333334,0.06666666666666667
Hindi,839,natural,24,9,2.3,4,1.75,0.041666666666666664
Hindi,839,random,24,3,1.5333333333333334,9,4.458333333333333,0.041666666666666664
Hindi,840,natural,6,3,1.6666666666666667,3,1.6666666666666667,0.16666666666666666
Hindi,840,random,6,2,1.25,4,1.8333333333333333,0.16666666666666666
Hindi,841,natural,14,7,3.25,2,1.3571428571428572,0.07142857142857142
Hindi,841,random,14,4,1.4444444444444444,4,2.142857142857143,0.07142857142857142
Hindi,842,natural,10,5,3.0,3,1.6,0.1
Hindi,842,random,10,4,1.8,3,1.6,0.1
Hindi,843,natural,4,3,3.0,1,0.75,0.25
Hindi,843,random,4,3,3.0,1,0.75,0.25
Hindi,844,natural,18,7,2.8333333333333335,4,1.7777777777777777,0.05555555555555555
Hindi,844,random,18,5,1.5454545454545454,6,2.7777777777777777,0.05555555555555555
Hindi,845,natural,19,5,2.5714285714285716,4,2.1052631578947367,0.05263157894736842
Hindi,845,random,19,4,1.6363636363636365,7,3.4210526315789473,0.05263157894736842
Hindi,846,natural,54,7,2.409090909090909,7,3.5555555555555554,0.018518518518518517
Hindi,846,random,54,5,1.5588235294117647,14,5.814814814814815,0.018518518518518517
Hindi,847,natural,25,6,4.8,5,2.72,0.04
Hindi,847,random,25,4,1.6,8,4.16,0.04
Hindi,848,natural,26,9,3.5714285714285716,3,1.6923076923076923,0.038461538461538464
Hindi,848,random,26,4,1.6666666666666667,10,5.076923076923077,0.038461538461538464
Hindi,849,natural,16,7,2.5,4,1.75,0.0625
Hindi,849,random,16,4,1.6666666666666667,9,4.4375,0.0625
Hindi,850,natural,15,7,2.8,4,1.7333333333333334,0.06666666666666667
Hindi,850,random,15,4,1.5555555555555556,7,3.066666666666667,0.06666666666666667
Hindi,851,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Hindi,851,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Hindi,852,natural,30,6,2.9,7,3.2,0.03333333333333333
Hindi,852,random,30,4,1.8125,9,4.8,0.03333333333333333
Hindi,853,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Hindi,853,random,7,3,1.5,2,1.2857142857142858,0.14285714285714285
Hindi,854,natural,16,6,2.142857142857143,4,2.0,0.0625
Hindi,854,random,16,3,1.6666666666666667,5,2.6875,0.0625
Hindi,855,natural,10,5,2.25,3,1.4,0.1
Hindi,855,random,10,4,1.8,3,1.5,0.1
Hindi,856,natural,10,6,2.25,2,1.2,0.1
Hindi,856,random,10,3,1.5,5,2.4,0.1
Hindi,857,natural,21,5,2.5,5,2.4285714285714284,0.047619047619047616
Hindi,857,random,21,3,1.5384615384615385,6,3.3333333333333335,0.047619047619047616
Hindi,858,natural,27,7,3.25,4,2.4814814814814814,0.037037037037037035
Hindi,858,random,27,4,1.368421052631579,9,3.6296296296296298,0.037037037037037035
Hindi,859,natural,21,6,2.5,5,2.4761904761904763,0.047619047619047616
Hindi,859,random,21,4,1.5384615384615385,11,4.619047619047619,0.047619047619047616
Hindi,860,natural,15,4,2.3333333333333335,5,2.533333333333333,0.06666666666666667
Hindi,860,random,15,4,1.5555555555555556,7,3.1333333333333333,0.06666666666666667
Hindi,861,natural,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Hindi,861,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Hindi,862,natural,13,5,2.4,3,1.8461538461538463,0.07692307692307693
Hindi,862,random,13,3,1.3333333333333333,7,3.0,0.07692307692307693
Hindi,863,natural,18,8,2.4285714285714284,3,1.5555555555555556,0.05555555555555555
Hindi,863,random,18,4,1.5454545454545454,5,2.3333333333333335,0.05555555555555555
Hindi,864,natural,23,6,2.75,5,2.5217391304347827,0.043478260869565216
Hindi,864,random,23,5,1.6923076923076923,6,2.5652173913043477,0.043478260869565216
Hindi,865,natural,8,5,2.3333333333333335,2,1.125,0.125
Hindi,865,random,8,3,1.4,3,1.5,0.125
Hindi,866,natural,16,6,3.0,3,1.625,0.0625
Hindi,866,random,16,4,2.142857142857143,3,1.9375,0.0625
Hindi,867,natural,17,4,2.0,4,2.2941176470588234,0.058823529411764705
Hindi,867,random,17,3,1.3333333333333333,9,4.176470588235294,0.058823529411764705
Hindi,868,natural,38,7,2.642857142857143,5,2.6315789473684212,0.02631578947368421
Hindi,868,random,38,4,1.48,17,7.2368421052631575,0.02631578947368421
Hindi,869,natural,25,6,3.4285714285714284,5,2.32,0.04
Hindi,869,random,25,3,1.7142857142857142,10,5.16,0.04
Hindi,870,natural,22,5,2.1,5,2.6818181818181817,0.045454545454545456
Hindi,870,random,22,4,1.75,7,3.272727272727273,0.045454545454545456
Hindi,871,natural,23,7,2.2,6,3.1739130434782608,0.043478260869565216
Hindi,871,random,23,4,1.4666666666666666,8,3.0869565217391304,0.043478260869565216
Hindi,872,natural,10,4,2.25,3,1.6,0.1
Hindi,872,random,10,3,1.2857142857142858,4,2.1,0.1
Hindi,873,natural,17,7,2.6666666666666665,4,1.6470588235294117,0.058823529411764705
Hindi,873,random,17,3,1.6,6,3.5294117647058822,0.058823529411764705
Hindi,874,natural,26,7,2.5,6,2.8076923076923075,0.038461538461538464
Hindi,874,random,26,5,1.7857142857142858,7,3.3846153846153846,0.038461538461538464
Hindi,875,natural,25,8,2.1818181818181817,3,1.84,0.04
Hindi,875,random,25,5,2.0,6,2.48,0.04
Hindi,876,natural,54,9,2.5238095238095237,5,2.537037037037037,0.018518518518518517
Hindi,876,random,54,5,1.7096774193548387,11,5.5,0.018518518518518517
Hindi,877,natural,43,6,2.4705882352941178,8,3.6744186046511627,0.023255813953488372
Hindi,877,random,43,4,1.68,13,6.1395348837209305,0.023255813953488372
Hindi,878,natural,24,7,2.875,4,2.3333333333333335,0.041666666666666664
Hindi,878,random,24,5,1.6428571428571428,5,2.4583333333333335,0.041666666666666664
Hindi,879,natural,37,7,3.0,5,3.2162162162162162,0.02702702702702703
Hindi,879,random,37,4,1.3333333333333333,16,7.54054054054054,0.02702702702702703
Hindi,880,natural,27,8,2.3636363636363638,3,1.8888888888888888,0.037037037037037035
Hindi,880,random,27,5,1.5294117647058822,7,2.8518518518518516,0.037037037037037035
Hindi,881,natural,45,7,2.588235294117647,5,2.6222222222222222,0.022222222222222223
Hindi,881,random,45,6,1.6296296296296295,7,3.8,0.022222222222222223
Hindi,882,natural,38,7,2.642857142857143,8,4.2894736842105265,0.02631578947368421
Hindi,882,random,38,5,1.608695652173913,10,4.684210526315789,0.02631578947368421
Hindi,883,natural,29,6,3.111111111111111,6,3.5517241379310347,0.034482758620689655
Hindi,883,random,29,4,1.5555555555555556,7,3.5517241379310347,0.034482758620689655
Hindi,884,natural,30,5,2.6363636363636362,7,3.6,0.03333333333333333
Hindi,884,random,30,4,1.7058823529411764,12,5.933333333333334,0.03333333333333333
Hindi,885,natural,19,5,2.25,5,2.263157894736842,0.05263157894736842
Hindi,885,random,19,4,1.8,7,3.526315789473684,0.05263157894736842
Hindi,886,natural,26,5,2.5,8,4.038461538461538,0.038461538461538464
Hindi,886,random,26,3,1.4705882352941178,14,7.153846153846154,0.038461538461538464
Hindi,887,natural,6,5,5.0,1,0.8333333333333334,0.16666666666666666
Hindi,887,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Hindi,888,natural,18,5,2.4285714285714284,3,1.8333333333333333,0.05555555555555555
Hindi,888,random,18,3,1.3076923076923077,6,3.0555555555555554,0.05555555555555555
Hindi,889,natural,26,8,2.272727272727273,4,2.0384615384615383,0.038461538461538464
Hindi,889,random,26,4,1.4705882352941178,10,4.038461538461538,0.038461538461538464
Hindi,890,natural,28,7,2.076923076923077,9,4.178571428571429,0.03571428571428571
Hindi,890,random,28,5,2.25,7,3.4285714285714284,0.03571428571428571
Hindi,891,natural,30,7,2.6363636363636362,6,2.3666666666666667,0.03333333333333333
Hindi,891,random,30,4,1.6111111111111112,8,3.9,0.03333333333333333
Hindi,892,natural,25,5,2.6666666666666665,4,2.12,0.04
Hindi,892,random,25,4,2.0,7,3.24,0.04
Hindi,893,natural,18,5,2.125,5,2.3333333333333335,0.05555555555555555
Hindi,893,random,18,4,1.5454545454545454,7,2.888888888888889,0.05555555555555555
Hindi,894,natural,26,6,2.7777777777777777,5,2.3846153846153846,0.038461538461538464
Hindi,894,random,26,6,1.7857142857142858,8,3.9615384615384617,0.038461538461538464
Hindi,895,natural,26,4,2.0833333333333335,7,3.769230769230769,0.038461538461538464
Hindi,895,random,26,5,1.5625,5,2.423076923076923,0.038461538461538464
Hindi,896,natural,39,8,2.375,6,2.948717948717949,0.02564102564102564
Hindi,896,random,39,4,1.4615384615384615,14,6.948717948717949,0.02564102564102564
Hindi,897,natural,29,9,2.3333333333333335,5,2.8620689655172415,0.034482758620689655
Hindi,897,random,29,3,1.4,14,7.241379310344827,0.034482758620689655
Hindi,898,natural,20,4,2.111111111111111,5,2.8,0.05
Hindi,898,random,20,4,1.7272727272727273,5,2.5,0.05
Hindi,899,natural,33,7,2.2857142857142856,5,2.8484848484848486,0.030303030303030304
Hindi,899,random,33,3,1.391304347826087,13,5.878787878787879,0.030303030303030304
Hindi,900,natural,23,8,2.0,4,1.7391304347826086,0.043478260869565216
Hindi,900,random,23,3,1.5714285714285714,11,5.086956521739131,0.043478260869565216
Hindi,901,natural,22,7,2.3333333333333335,5,2.227272727272727,0.045454545454545456
Hindi,901,random,22,3,1.5,7,3.1818181818181817,0.045454545454545456
Hindi,902,natural,40,9,3.0,5,3.0,0.025
Hindi,902,random,40,4,1.3448275862068966,14,6.875,0.025
Hindi,903,natural,26,8,2.5,5,2.576923076923077,0.038461538461538464
Hindi,903,random,26,5,1.7857142857142858,6,2.6923076923076925,0.038461538461538464
Hindi,904,natural,24,7,2.5555555555555554,4,2.0833333333333335,0.041666666666666664
Hindi,904,random,24,4,1.5333333333333334,6,3.0833333333333335,0.041666666666666664
Hindi,905,natural,16,6,3.0,4,1.8125,0.0625
Hindi,905,random,16,5,1.6666666666666667,6,2.5625,0.0625
Hindi,906,natural,11,6,3.3333333333333335,2,1.2727272727272727,0.09090909090909091
Hindi,906,random,11,4,1.6666666666666667,4,2.0,0.09090909090909091
Hindi,907,natural,36,8,2.3333333333333335,6,3.5,0.027777777777777776
Hindi,907,random,36,4,1.5217391304347827,12,5.666666666666667,0.027777777777777776
Hindi,908,natural,21,8,2.857142857142857,3,2.142857142857143,0.047619047619047616
Hindi,908,random,21,4,1.4285714285714286,12,5.714285714285714,0.047619047619047616
Hindi,909,natural,27,9,2.888888888888889,6,2.5555555555555554,0.037037037037037035
Hindi,909,random,27,4,1.4444444444444444,7,3.185185185185185,0.037037037037037035
Hindi,910,natural,17,8,3.2,2,1.411764705882353,0.058823529411764705
Hindi,910,random,17,4,2.0,6,3.235294117647059,0.058823529411764705
Hindi,911,natural,20,5,2.375,5,2.4,0.05
Hindi,911,random,20,4,1.4615384615384615,5,2.5,0.05
Hindi,912,natural,17,4,2.0,4,2.3529411764705883,0.058823529411764705
Hindi,912,random,17,4,1.4545454545454546,6,2.764705882352941,0.058823529411764705
Hindi,913,natural,20,6,3.1666666666666665,4,1.95,0.05
Hindi,913,random,20,3,1.5833333333333333,7,3.15,0.05
Hindi,914,natural,24,8,2.5555555555555554,4,1.875,0.041666666666666664
Hindi,914,random,24,5,1.6428571428571428,10,4.083333333333333,0.041666666666666664
Hindi,915,natural,10,3,1.8,3,1.7,0.1
Hindi,915,random,10,4,1.8,3,1.6,0.1
Hindi,916,natural,8,3,2.3333333333333335,2,1.375,0.125
Hindi,916,random,8,3,1.4,4,1.75,0.125
Hindi,917,natural,16,4,3.0,4,2.3125,0.0625
Hindi,917,random,16,4,1.6666666666666667,9,3.875,0.0625
Hindi,918,natural,14,5,2.6,4,1.7857142857142858,0.07142857142857142
Hindi,918,random,14,3,1.4444444444444444,6,3.0714285714285716,0.07142857142857142
Hindi,919,natural,10,3,2.25,4,2.0,0.1
Hindi,919,random,10,3,1.5,5,2.2,0.1
Hindi,920,natural,24,5,2.3,4,2.4166666666666665,0.041666666666666664
Hindi,920,random,24,4,1.5333333333333334,8,3.7083333333333335,0.041666666666666664
Hindi,921,natural,12,7,2.75,2,1.25,0.08333333333333333
Hindi,921,random,12,3,1.8333333333333333,3,1.8333333333333333,0.08333333333333333
Hindi,922,natural,25,4,2.6666666666666665,5,3.32,0.04
Hindi,922,random,25,4,1.8461538461538463,6,2.84,0.04
Hindi,923,natural,12,6,2.75,2,1.3333333333333333,0.08333333333333333
Hindi,923,random,12,3,1.2222222222222223,7,2.9166666666666665,0.08333333333333333
Hindi,924,natural,10,7,3.0,2,1.1,0.1
Hindi,924,random,10,3,1.8,3,1.6,0.1
Hindi,925,natural,15,6,2.8,3,1.6666666666666667,0.06666666666666667
Hindi,925,random,15,3,1.4,7,2.933333333333333,0.06666666666666667
Hindi,926,natural,9,6,4.0,2,1.1111111111111112,0.1111111111111111
Hindi,926,random,9,3,2.0,2,1.4444444444444444,0.1111111111111111
Hindi,927,natural,18,6,2.8333333333333335,3,1.8333333333333333,0.05555555555555555
Hindi,927,random,18,4,1.3076923076923077,7,2.9444444444444446,0.05555555555555555
Hindi,928,natural,11,5,2.5,3,1.5454545454545454,0.09090909090909091
Hindi,928,random,11,5,2.0,2,1.3636363636363635,0.09090909090909091
Hindi,929,natural,18,6,3.4,3,1.6111111111111112,0.05555555555555555
Hindi,929,random,18,4,1.5454545454545454,6,2.611111111111111,0.05555555555555555
Hindi,930,natural,12,4,2.2,5,2.1666666666666665,0.08333333333333333
Hindi,930,random,12,3,1.2222222222222223,6,2.6666666666666665,0.08333333333333333
Hindi,931,natural,12,3,2.2,3,1.9166666666666667,0.08333333333333333
Hindi,931,random,12,3,1.5714285714285714,4,2.0833333333333335,0.08333333333333333
Hindi,932,natural,12,3,2.2,3,1.9166666666666667,0.08333333333333333
Hindi,932,random,12,3,1.375,6,2.5,0.08333333333333333
Hindi,933,natural,13,5,2.4,3,1.5384615384615385,0.07692307692307693
Hindi,933,random,13,3,1.3333333333333333,6,2.8461538461538463,0.07692307692307693
Hindi,934,natural,15,5,2.3333333333333335,4,2.1333333333333333,0.06666666666666667
Hindi,934,random,15,5,1.4,4,2.0,0.06666666666666667
Hindi,935,natural,22,6,2.625,4,1.9545454545454546,0.045454545454545456
Hindi,935,random,22,5,1.75,7,3.0454545454545454,0.045454545454545456
Hindi,936,natural,11,5,3.3333333333333335,2,1.5454545454545454,0.09090909090909091
Hindi,936,random,11,3,1.4285714285714286,5,2.1818181818181817,0.09090909090909091
Hindi,937,natural,24,7,3.2857142857142856,3,1.7916666666666667,0.041666666666666664
Hindi,937,random,24,4,1.5333333333333334,7,3.1666666666666665,0.041666666666666664
Hindi,938,natural,31,6,2.727272727272727,5,2.5806451612903225,0.03225806451612903
