language,sentence_id,type,n_nodes,max_arity,mean_arity,tree_depth,mean_depth,density
Turkish,111,random,9,3,1.3333333333333333,4,1.8888888888888888,0.1111111111111111
Turkish,112,natural,12,5,2.25,3,1.4,0.06818181818181818
Turkish,112,random,12,4,1.8333333333333333,4,2.1666666666666665,0.08333333333333333
Turkish,113,natural,9,4,2.0,3,1.2857142857142858,0.08333333333333333
Turkish,113,random,9,4,2.0,2,1.3333333333333333,0.1111111111111111
Turkish,114,natural,5,4,4.0,1,0.8,0.2
Turkish,114,random,5,3,2.0,2,1.0,0.2
Turkish,115,natural,19,7,3.0,4,1.8421052631578947,0.05263157894736842
Turkish,115,random,19,4,1.3846153846153846,6,2.9473684210526314,0.05263157894736842
Turkish,116,natural,4,2,1.5,2,1.0,0.25
Turkish,116,random,4,2,1.5,2,1.0,0.25
Turkish,117,natural,14,4,2.4,3,1.6153846153846154,0.06593406593406594
Turkish,117,random,14,3,1.625,5,2.5,0.07142857142857142
Turkish,118,natural,13,3,1.7142857142857142,4,2.230769230769231,0.07692307692307693
Turkish,118,random,13,3,1.3333333333333333,8,3.6153846153846154,0.07692307692307693
Turkish,119,natural,14,6,2.1666666666666665,4,1.7142857142857142,0.07142857142857142
Turkish,119,random,14,3,1.3,8,3.4285714285714284,0.07142857142857142
Turkish,120,natural,13,5,1.8333333333333333,4,1.8333333333333333,0.07051282051282051
Turkish,120,random,13,4,1.7142857142857142,4,1.8461538461538463,0.07692307692307693
Turkish,121,natural,9,3,2.6666666666666665,3,1.6666666666666667,0.1111111111111111
Turkish,121,random,9,3,1.3333333333333333,3,1.6666666666666667,0.1111111111111111
Turkish,122,natural,12,4,2.75,3,1.75,0.08333333333333333
Turkish,122,random,12,5,1.8333333333333333,5,2.0,0.08333333333333333
Turkish,123,natural,15,5,1.8571428571428572,5,2.0,0.06190476190476191
Turkish,123,random,15,5,1.5555555555555556,5,2.3333333333333335,0.06666666666666667
Turkish,124,natural,8,6,3.5,2,1.0,0.125
Turkish,124,random,8,3,1.4,3,1.5,0.125
Turkish,125,natural,7,5,3.0,2,1.0,0.14285714285714285
Turkish,125,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Turkish,126,natural,4,2,1.5,2,1.0,0.25
Turkish,126,random,4,2,1.5,2,1.0,0.25
Turkish,127,natural,20,5,1.8,7,3.0,0.04736842105263158
Turkish,127,random,20,5,1.9,7,3.3,0.05
Turkish,128,natural,25,7,2.4444444444444446,3,1.7391304347826086,0.03666666666666667
Turkish,128,random,25,4,1.6,6,3.16,0.04
Turkish,129,natural,5,3,2.0,2,1.0,0.2
Turkish,129,random,5,2,1.3333333333333333,3,1.4,0.2
Turkish,130,natural,4,3,3.0,1,0.75,0.25
Turkish,130,random,4,2,1.5,2,1.0,0.25
Turkish,131,natural,12,3,1.5714285714285714,4,2.0,0.08333333333333333
Turkish,131,random,12,3,1.2222222222222223,7,2.9166666666666665,0.08333333333333333
Turkish,132,natural,14,6,2.6,4,1.6428571428571428,0.07142857142857142
Turkish,132,random,14,3,1.4444444444444444,7,3.2142857142857144,0.07142857142857142
Turkish,133,natural,13,6,2.0,4,1.6153846153846154,0.07692307692307693
Turkish,133,random,13,3,1.7142857142857142,4,2.230769230769231,0.07692307692307693
Turkish,134,natural,10,4,2.6666666666666665,3,1.4444444444444444,0.08888888888888889
Turkish,134,random,10,3,1.5,5,2.1,0.1
Turkish,135,natural,19,5,2.25,3,1.9473684210526316,0.05263157894736842
Turkish,135,random,19,4,1.8,5,2.8421052631578947,0.05263157894736842
Turkish,136,natural,14,5,3.25,3,1.6428571428571428,0.07142857142857142
Turkish,136,random,14,3,1.625,5,2.5,0.07142857142857142
Turkish,137,natural,18,4,2.125,4,2.4444444444444446,0.05555555555555555
Turkish,137,random,18,4,1.4166666666666667,7,3.111111111111111,0.05555555555555555
Turkish,138,natural,30,9,2.4545454545454546,4,1.8571428571428572,0.03103448275862069
Turkish,138,random,30,4,1.6111111111111112,9,5.1,0.03333333333333333
Turkish,139,natural,22,4,2.111111111111111,4,2.35,0.04112554112554113
Turkish,139,random,22,4,1.6153846153846154,6,2.590909090909091,0.045454545454545456
Turkish,140,natural,6,3,2.5,2,1.1666666666666667,0.16666666666666666
Turkish,140,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,141,natural,27,6,2.0833333333333335,6,2.6923076923076925,0.03561253561253561
Turkish,141,random,27,4,1.5294117647058822,9,3.888888888888889,0.037037037037037035
Turkish,142,natural,18,8,3.4,2,1.4444444444444444,0.05555555555555555
Turkish,142,random,18,4,1.4166666666666667,7,3.0,0.05555555555555555
Turkish,143,natural,4,3,3.0,1,0.75,0.25
Turkish,143,random,4,2,1.5,2,1.0,0.25
Turkish,144,natural,6,4,2.5,2,1.0,0.16666666666666666
Turkish,144,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
Turkish,145,natural,27,4,2.1666666666666665,5,2.5925925925925926,0.037037037037037035
Turkish,145,random,27,5,1.7333333333333334,5,2.6296296296296298,0.037037037037037035
Turkish,146,natural,5,3,2.0,2,1.0,0.2
Turkish,146,random,5,3,2.0,2,1.0,0.2
Turkish,147,natural,2,1,1.0,1,0.5,0.5
Turkish,147,random,2,1,1.0,1,0.5,0.5
Turkish,148,natural,7,4,3.0,2,1.1428571428571428,0.14285714285714285
Turkish,148,random,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Turkish,149,natural,9,5,2.0,3,1.3333333333333333,0.1111111111111111
Turkish,149,random,9,3,1.6,4,1.7777777777777777,0.1111111111111111
Turkish,150,natural,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,150,random,6,2,1.25,4,1.8333333333333333,0.16666666666666666
Turkish,151,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,151,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,152,natural,8,4,2.3333333333333335,2,1.25,0.125
Turkish,152,random,8,4,1.75,2,1.25,0.125
Turkish,153,natural,7,3,2.0,2,1.2857142857142858,0.14285714285714285
Turkish,153,random,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Turkish,154,natural,6,2,1.25,4,1.8333333333333333,0.16666666666666666
Turkish,154,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,155,natural,8,4,2.3333333333333335,2,1.25,0.125
Turkish,155,random,8,3,1.75,4,1.75,0.125
Turkish,156,natural,4,3,3.0,1,0.75,0.25
Turkish,156,random,4,2,1.5,2,1.0,0.25
Turkish,157,natural,7,4,2.5,2,1.0,0.11904761904761904
Turkish,157,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Turkish,158,natural,7,4,3.0,2,1.4285714285714286,0.14285714285714285
Turkish,158,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Turkish,159,natural,12,6,2.2,4,1.6666666666666667,0.08333333333333333
Turkish,159,random,12,3,1.5714285714285714,4,2.1666666666666665,0.08333333333333333
Turkish,160,natural,6,2,1.6666666666666667,3,1.5,0.16666666666666666
Turkish,160,random,6,2,1.25,4,1.8333333333333333,0.16666666666666666
Turkish,161,natural,20,7,2.0,5,2.0526315789473686,0.04736842105263158
Turkish,161,random,20,4,1.5833333333333333,5,2.6,0.05
Turkish,162,natural,12,7,3.6666666666666665,3,1.8333333333333333,0.08333333333333333
Turkish,162,random,12,5,1.8333333333333333,5,2.0,0.08333333333333333
Turkish,163,natural,5,2,2.0,2,1.2,0.2
Turkish,163,random,5,2,1.3333333333333333,3,1.4,0.2
Turkish,164,natural,9,4,2.0,4,1.6666666666666667,0.1111111111111111
Turkish,164,random,9,3,1.6,5,2.3333333333333335,0.1111111111111111
Turkish,165,natural,8,4,2.3333333333333335,3,1.5,0.125
Turkish,165,random,8,3,1.75,3,1.625,0.125
Turkish,166,natural,17,4,2.142857142857143,6,2.75,0.05514705882352941
Turkish,166,random,17,4,1.3333333333333333,5,2.411764705882353,0.058823529411764705
Turkish,167,natural,8,3,1.5,4,1.7142857142857142,0.10714285714285714
Turkish,167,random,8,2,1.1666666666666667,4,2.0,0.125
Turkish,168,natural,23,6,3.0,6,2.772727272727273,0.041501976284584984
Turkish,168,random,23,5,1.6923076923076923,6,2.4782608695652173,0.043478260869565216
Turkish,169,natural,5,3,2.0,2,1.0,0.2
Turkish,169,random,5,3,2.0,2,1.0,0.2
Turkish,170,natural,8,3,1.75,3,1.5,0.125
Turkish,170,random,8,3,1.75,4,1.75,0.125
Turkish,171,natural,4,3,3.0,1,0.75,0.25
Turkish,171,random,4,2,1.5,2,1.0,0.25
Turkish,172,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,172,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,173,natural,5,3,2.0,2,1.0,0.2
Turkish,173,random,5,3,2.0,2,1.0,0.2
Turkish,174,natural,27,6,2.4,5,2.68,0.03418803418803419
Turkish,174,random,27,6,2.0,6,2.4814814814814814,0.037037037037037035
Turkish,175,natural,29,6,2.0,8,3.3448275862068964,0.034482758620689655
Turkish,175,random,29,4,1.4736842105263157,7,3.5172413793103448,0.034482758620689655
Turkish,176,natural,19,3,1.7,7,3.6666666666666665,0.049707602339181284
Turkish,176,random,19,3,1.3846153846153846,7,3.3157894736842106,0.05263157894736842
Turkish,177,natural,21,5,2.375,4,2.2,0.04523809523809524
Turkish,177,random,21,4,1.8181818181818181,7,3.142857142857143,0.047619047619047616
Turkish,178,natural,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Turkish,178,random,7,4,2.0,3,1.2857142857142858,0.14285714285714285
Turkish,179,natural,26,6,2.0,4,2.24,0.036923076923076927
Turkish,179,random,26,4,1.5625,5,2.6538461538461537,0.038461538461538464
Turkish,180,natural,20,3,1.7272727272727273,5,3.3,0.05
Turkish,180,random,20,4,1.4615384615384615,7,2.95,0.05
Turkish,181,natural,26,5,2.0833333333333335,6,2.6153846153846154,0.038461538461538464
Turkish,181,random,26,4,1.9230769230769231,10,4.538461538461538,0.038461538461538464
Turkish,182,natural,12,5,1.8333333333333333,5,1.9166666666666667,0.08333333333333333
Turkish,182,random,12,4,1.5714285714285714,4,1.9166666666666667,0.08333333333333333
Turkish,183,natural,15,4,2.0,5,2.3333333333333335,0.06666666666666667
Turkish,183,random,15,4,1.75,6,2.933333333333333,0.06666666666666667
Turkish,184,natural,7,3,2.0,3,1.5714285714285714,0.14285714285714285
Turkish,184,random,7,5,3.0,2,1.0,0.14285714285714285
Turkish,185,natural,17,5,2.0,3,1.9411764705882353,0.058823529411764705
Turkish,185,random,17,3,1.4545454545454546,5,2.5294117647058822,0.058823529411764705
Turkish,186,natural,27,4,1.8571428571428572,6,2.6296296296296298,0.037037037037037035
Turkish,186,random,27,4,1.8571428571428572,6,3.0,0.037037037037037035
Turkish,187,natural,24,7,2.090909090909091,5,2.125,0.041666666666666664
Turkish,187,random,24,4,1.5333333333333334,13,5.416666666666667,0.041666666666666664
Turkish,188,natural,18,5,2.8333333333333335,4,2.0,0.05555555555555555
Turkish,188,random,18,6,1.8888888888888888,7,2.7777777777777777,0.05555555555555555
Turkish,189,natural,20,6,2.7142857142857144,3,1.75,0.05
Turkish,189,random,20,4,1.3571428571428572,10,3.75,0.05
Turkish,190,natural,51,7,2.0,7,3.306122448979592,0.018823529411764704
Turkish,190,random,51,5,1.4705882352941178,16,6.196078431372549,0.0196078431372549
Turkish,191,natural,10,6,2.6666666666666665,2,1.1111111111111112,0.08888888888888889
Turkish,191,random,10,3,1.8,4,2.1,0.1
Turkish,192,natural,14,5,2.6,3,1.7142857142857142,0.07142857142857142
Turkish,192,random,14,4,1.4444444444444444,6,2.5714285714285716,0.07142857142857142
Turkish,193,natural,23,6,2.5,5,2.142857142857143,0.039525691699604744
Turkish,193,random,23,3,1.375,7,3.6956521739130435,0.043478260869565216
Turkish,194,natural,19,5,2.125,5,2.1666666666666665,0.049707602339181284
Turkish,194,random,19,4,1.6363636363636365,6,2.6315789473684212,0.05263157894736842
Turkish,195,natural,20,5,2.375,4,2.25,0.05
Turkish,195,random,20,4,1.4615384615384615,4,2.5,0.05
Turkish,196,natural,10,4,2.0,4,1.6666666666666667,0.08888888888888889
Turkish,196,random,10,3,2.25,2,1.5,0.1
Turkish,197,natural,5,4,4.0,1,0.8,0.2
Turkish,197,random,5,2,1.3333333333333333,3,1.4,0.2
Turkish,198,natural,27,6,2.0833333333333335,5,2.269230769230769,0.03561253561253561
Turkish,198,random,27,4,1.4444444444444444,6,3.0,0.037037037037037035
Turkish,199,natural,23,5,1.8333333333333333,7,3.0869565217391304,0.043478260869565216
Turkish,199,random,23,3,1.375,10,4.217391304347826,0.043478260869565216
Turkish,200,natural,25,7,2.4,5,2.16,0.04
Turkish,200,random,25,4,1.411764705882353,7,3.48,0.04
Turkish,201,natural,14,5,2.6,3,1.7857142857142858,0.07142857142857142
Turkish,201,random,14,4,1.4444444444444444,8,3.5714285714285716,0.07142857142857142
Turkish,202,natural,16,5,1.875,6,2.875,0.0625
Turkish,202,random,16,3,1.6666666666666667,7,3.6875,0.0625
Turkish,203,natural,21,3,1.9,6,3.25,0.04523809523809524
Turkish,203,random,21,5,1.5384615384615385,9,3.3333333333333335,0.047619047619047616
Turkish,204,natural,21,4,2.2222222222222223,5,2.7142857142857144,0.047619047619047616
Turkish,204,random,21,4,1.5384615384615385,8,3.8095238095238093,0.047619047619047616
Turkish,205,natural,13,4,2.0,3,1.5454545454545454,0.0641025641025641
Turkish,205,random,13,4,2.0,4,2.076923076923077,0.07692307692307693
Turkish,206,natural,11,4,2.0,4,1.8181818181818181,0.09090909090909091
Turkish,206,random,11,4,2.0,4,1.7272727272727273,0.09090909090909091
Turkish,207,natural,10,4,2.0,3,1.5555555555555556,0.08888888888888889
Turkish,207,random,10,5,2.25,3,1.4,0.1
Turkish,208,natural,22,6,2.1,5,2.272727272727273,0.045454545454545456
Turkish,208,random,22,4,1.75,7,2.9545454545454546,0.045454545454545456
Turkish,209,natural,20,5,1.9,6,2.85,0.05
Turkish,209,random,20,4,1.5833333333333333,6,2.8,0.05
Turkish,210,natural,13,5,2.4,3,1.6153846153846154,0.07692307692307693
Turkish,210,random,13,3,1.7142857142857142,5,2.230769230769231,0.07692307692307693
Turkish,211,natural,18,5,2.0,4,1.9411764705882353,0.05228758169934641
Turkish,211,random,18,4,1.7,8,3.0,0.05555555555555555
Turkish,212,natural,21,6,2.0,5,2.3333333333333335,0.047619047619047616
Turkish,212,random,21,4,1.5384615384615385,9,3.4285714285714284,0.047619047619047616
Turkish,213,natural,25,4,1.9166666666666667,6,3.2083333333333335,0.03833333333333333
Turkish,213,random,25,3,1.3333333333333333,12,4.8,0.04
Turkish,214,natural,13,7,2.4,3,1.3846153846153846,0.07692307692307693
Turkish,214,random,13,4,1.5,7,3.0,0.07692307692307693
Turkish,215,natural,19,4,1.8888888888888888,5,2.2777777777777777,0.049707602339181284
Turkish,215,random,19,3,1.6363636363636365,6,3.1052631578947367,0.05263157894736842
Turkish,216,natural,23,6,2.0,7,3.0,0.043478260869565216
Turkish,216,random,23,4,1.4666666666666666,9,4.130434782608695,0.043478260869565216
Turkish,217,natural,17,4,1.6,6,2.588235294117647,0.058823529411764705
Turkish,217,random,17,4,1.6,6,2.7058823529411766,0.058823529411764705
Turkish,218,natural,29,6,2.3333333333333335,7,2.9655172413793105,0.034482758620689655
Turkish,218,random,29,4,1.4736842105263157,10,3.8620689655172415,0.034482758620689655
Turkish,219,natural,24,8,2.3,5,2.0,0.041666666666666664
Turkish,219,random,24,4,1.4375,9,4.375,0.041666666666666664
Turkish,220,natural,21,9,2.0,4,1.9523809523809523,0.047619047619047616
Turkish,220,random,21,4,1.5384615384615385,10,4.142857142857143,0.047619047619047616
Turkish,221,natural,33,9,2.230769230769231,5,2.2666666666666666,0.027462121212121212
Turkish,221,random,33,6,1.6842105263157894,14,5.7272727272727275,0.030303030303030304
Turkish,222,natural,27,7,2.5,6,2.6153846153846154,0.03561253561253561
Turkish,222,random,27,4,1.4444444444444444,5,2.814814814814815,0.037037037037037035
Turkish,223,natural,18,7,2.8,3,1.6666666666666667,0.0457516339869281
Turkish,223,random,18,4,1.7,6,2.6666666666666665,0.05555555555555555
Turkish,224,natural,16,5,2.0,4,2.066666666666667,0.058333333333333334
Turkish,224,random,16,3,1.1538461538461537,8,3.625,0.0625
Turkish,225,natural,13,7,2.4,3,1.3846153846153846,0.07692307692307693
Turkish,225,random,13,4,1.7142857142857142,5,2.1538461538461537,0.07692307692307693
Turkish,226,natural,11,4,2.0,5,2.0,0.09090909090909091
Turkish,226,random,11,3,1.25,4,2.0,0.09090909090909091
Turkish,227,natural,18,5,2.0,5,2.7058823529411766,0.05228758169934641
Turkish,227,random,18,3,1.4166666666666667,9,4.166666666666667,0.05555555555555555
Turkish,228,natural,21,9,2.7142857142857144,3,1.6,0.04523809523809524
Turkish,228,random,21,4,1.3333333333333333,8,3.2857142857142856,0.047619047619047616
Turkish,229,natural,12,6,2.2,3,1.4166666666666667,0.08333333333333333
Turkish,229,random,12,3,1.375,5,2.5,0.08333333333333333
Turkish,230,natural,18,4,2.125,5,2.3333333333333335,0.05555555555555555
Turkish,230,random,18,4,1.5454545454545454,6,3.0555555555555554,0.05555555555555555
Turkish,231,natural,21,4,1.8181818181818181,6,2.7142857142857144,0.047619047619047616
Turkish,231,random,21,4,2.0,8,3.619047619047619,0.047619047619047616
Turkish,232,natural,27,7,2.090909090909091,6,2.875,0.03276353276353276
Turkish,232,random,27,4,1.5294117647058822,7,3.185185185185185,0.037037037037037035
Turkish,233,natural,28,5,1.8461538461538463,8,3.56,0.031746031746031744
Turkish,233,random,28,5,1.5,9,3.392857142857143,0.03571428571428571
Turkish,234,natural,23,5,2.1,5,2.727272727272727,0.041501976284584984
Turkish,234,random,23,3,1.375,7,3.1739130434782608,0.043478260869565216
Turkish,235,natural,21,5,2.2222222222222223,5,2.3333333333333335,0.047619047619047616
Turkish,235,random,21,4,1.5384615384615385,8,3.7142857142857144,0.047619047619047616
Turkish,236,natural,29,7,2.1538461538461537,8,3.6206896551724137,0.034482758620689655
Turkish,236,random,29,4,1.75,11,5.413793103448276,0.034482758620689655
Turkish,237,natural,21,4,2.111111111111111,8,3.4,0.04523809523809524
Turkish,237,random,21,5,2.0,5,2.5714285714285716,0.047619047619047616
Turkish,238,natural,15,5,2.3333333333333335,4,2.066666666666667,0.06666666666666667
Turkish,238,random,15,4,1.75,6,2.6,0.06666666666666667
Turkish,239,natural,23,10,2.0,5,1.9130434782608696,0.043478260869565216
Turkish,239,random,23,4,1.2941176470588236,12,4.565217391304348,0.043478260869565216
Turkish,240,natural,34,6,2.3846153846153846,6,2.84375,0.027629233511586453
Turkish,240,random,34,4,1.5714285714285714,10,5.235294117647059,0.029411764705882353
Turkish,241,natural,26,5,2.5,6,3.5384615384615383,0.038461538461538464
Turkish,241,random,26,5,1.5625,7,3.0,0.038461538461538464
Turkish,242,natural,19,5,2.8333333333333335,4,2.0,0.049707602339181284
Turkish,242,random,19,5,1.6363636363636365,5,2.263157894736842,0.05263157894736842
Turkish,243,natural,21,4,2.25,4,2.263157894736842,0.04285714285714286
Turkish,243,random,21,4,1.5384615384615385,7,3.0952380952380953,0.047619047619047616
Turkish,244,natural,15,5,1.8571428571428572,6,2.4285714285714284,0.06190476190476191
Turkish,244,random,15,4,2.0,4,2.2666666666666666,0.06666666666666667
Turkish,245,natural,12,4,2.0,3,1.6363636363636365,0.07575757575757576
Turkish,245,random,12,3,1.5714285714285714,5,2.25,0.08333333333333333
Turkish,246,natural,15,5,2.0,5,2.0,0.05714285714285714
Turkish,246,random,15,5,2.0,5,2.4,0.06666666666666667
Turkish,247,natural,17,5,2.142857142857143,4,1.9375,0.05514705882352941
Turkish,247,random,17,4,1.7777777777777777,7,3.0,0.058823529411764705
Turkish,248,natural,14,5,1.8333333333333333,4,1.75,0.06043956043956044
Turkish,248,random,14,3,1.625,6,3.142857142857143,0.07142857142857142
Turkish,249,natural,16,5,2.5,4,2.125,0.0625
Turkish,249,random,16,4,1.3636363636363635,5,2.375,0.0625
Turkish,250,natural,12,5,2.2,4,1.8333333333333333,0.08333333333333333
Turkish,250,random,12,4,1.8333333333333333,5,2.1666666666666665,0.08333333333333333
Turkish,251,natural,7,2,2.0,3,1.7142857142857142,0.14285714285714285
Turkish,251,random,7,4,2.0,3,1.2857142857142858,0.14285714285714285
Turkish,252,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,252,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,253,natural,4,3,3.0,1,0.75,0.25
Turkish,253,random,4,3,3.0,1,0.75,0.25
Turkish,254,natural,16,5,2.3333333333333335,3,1.8,0.058333333333333334
Turkish,254,random,16,3,1.3636363636363635,8,3.375,0.0625
Turkish,255,natural,4,2,1.5,2,1.0,0.25
Turkish,255,random,4,3,3.0,1,0.75,0.25
Turkish,256,natural,8,3,2.3333333333333335,3,1.625,0.125
Turkish,256,random,8,3,1.4,3,1.5,0.125
Turkish,257,natural,27,4,1.7142857142857142,8,4.6,0.03418803418803419
Turkish,257,random,27,5,1.625,11,4.518518518518518,0.037037037037037035
Turkish,258,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,258,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,259,natural,9,4,2.0,4,1.6666666666666667,0.1111111111111111
Turkish,259,random,9,4,1.6,5,2.0,0.1111111111111111
Turkish,260,natural,9,2,1.6,5,2.3333333333333335,0.1111111111111111
Turkish,260,random,9,4,2.0,3,1.5555555555555556,0.1111111111111111
Turkish,261,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,261,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,262,natural,5,2,2.0,2,1.2,0.2
Turkish,262,random,5,3,2.0,2,1.0,0.2
Turkish,263,natural,12,3,1.5714285714285714,6,2.8333333333333335,0.08333333333333333
Turkish,263,random,12,3,1.375,5,2.4166666666666665,0.08333333333333333
Turkish,264,natural,7,6,6.0,1,0.8571428571428571,0.14285714285714285
Turkish,264,random,7,3,1.5,3,1.4285714285714286,0.14285714285714285
Turkish,265,natural,9,3,1.75,4,1.875,0.09722222222222222
Turkish,265,random,9,4,1.6,3,1.4444444444444444,0.1111111111111111
Turkish,266,natural,6,2,1.6666666666666667,3,1.5,0.16666666666666666
Turkish,266,random,6,2,1.25,4,1.8333333333333333,0.16666666666666666
Turkish,267,natural,7,3,2.0,2,1.2857142857142858,0.14285714285714285
Turkish,267,random,7,2,1.2,3,1.7142857142857142,0.14285714285714285
Turkish,268,natural,4,2,1.5,2,1.0,0.25
Turkish,268,random,4,3,3.0,1,0.75,0.25
Turkish,269,natural,5,4,4.0,1,0.8,0.2
Turkish,269,random,5,2,1.3333333333333333,3,1.4,0.2
Turkish,270,natural,5,4,4.0,1,0.8,0.2
Turkish,270,random,5,2,1.3333333333333333,2,1.2,0.2
Turkish,271,natural,14,4,1.8571428571428572,3,1.8571428571428572,0.07142857142857142
Turkish,271,random,14,4,1.8571428571428572,6,2.857142857142857,0.07142857142857142
Turkish,272,natural,7,3,2.5,2,1.3333333333333333,0.11904761904761904
Turkish,272,random,7,4,2.0,3,1.2857142857142858,0.14285714285714285
Turkish,273,natural,13,4,2.4,3,1.7692307692307692,0.07692307692307693
Turkish,273,random,13,3,1.2,6,2.8461538461538463,0.07692307692307693
Turkish,274,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,274,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,275,natural,11,4,2.0,4,2.090909090909091,0.09090909090909091
Turkish,275,random,11,4,1.6666666666666667,4,2.0,0.09090909090909091
Turkish,276,natural,9,4,2.6666666666666665,3,1.5555555555555556,0.1111111111111111
Turkish,276,random,9,3,1.6,4,1.7777777777777777,0.1111111111111111
Turkish,277,natural,5,3,2.0,2,1.0,0.2
Turkish,277,random,5,2,1.3333333333333333,3,1.4,0.2
Turkish,278,natural,6,4,4.0,1,0.8,0.13333333333333333
Turkish,278,random,6,3,1.6666666666666667,3,1.3333333333333333,0.16666666666666666
Turkish,279,natural,9,4,2.0,4,1.8888888888888888,0.1111111111111111
Turkish,279,random,9,2,1.1428571428571428,4,2.2222222222222223,0.1111111111111111
Turkish,280,natural,5,3,2.0,2,1.0,0.2
Turkish,280,random,5,3,2.0,2,1.0,0.2
Turkish,281,natural,13,6,2.0,2,1.3846153846153846,0.07692307692307693
Turkish,281,random,13,3,1.7142857142857142,5,2.5384615384615383,0.07692307692307693
Turkish,282,natural,8,6,3.5,2,1.0,0.125
Turkish,282,random,8,3,1.75,3,1.5,0.125
Turkish,283,natural,10,3,1.6,5,2.7777777777777777,0.08888888888888889
Turkish,283,random,10,5,1.8,3,1.5,0.1
Turkish,284,natural,5,3,2.0,2,1.0,0.2
Turkish,284,random,5,3,2.0,2,1.0,0.2
Turkish,285,natural,11,7,2.5,2,1.1818181818181819,0.09090909090909091
Turkish,285,random,11,3,1.4285714285714286,5,2.1818181818181817,0.09090909090909091
Turkish,286,natural,6,4,2.5,2,1.0,0.16666666666666666
Turkish,286,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,287,natural,8,3,2.3333333333333335,3,1.75,0.125
Turkish,287,random,8,3,1.4,3,1.5,0.125
Turkish,288,natural,5,4,4.0,1,0.8,0.2
Turkish,288,random,5,3,2.0,2,1.0,0.2
Turkish,289,natural,22,5,1.6153846153846154,4,2.409090909090909,0.045454545454545456
Turkish,289,random,22,4,1.6153846153846154,8,4.045454545454546,0.045454545454545456
Turkish,290,natural,6,3,2.5,2,1.3333333333333333,0.16666666666666666
Turkish,290,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,291,natural,7,4,2.0,3,1.2857142857142858,0.14285714285714285
Turkish,291,random,7,3,2.0,3,1.4285714285714286,0.14285714285714285
Turkish,292,natural,7,4,2.5,2,1.0,0.11904761904761904
Turkish,292,random,7,4,2.0,2,1.1428571428571428,0.14285714285714285
Turkish,293,natural,9,4,2.0,3,1.6666666666666667,0.1111111111111111
Turkish,293,random,9,4,1.6,5,2.0,0.1111111111111111
Turkish,294,natural,5,3,2.0,2,1.0,0.2
Turkish,294,random,5,3,2.0,2,1.0,0.2
Turkish,295,natural,7,5,3.0,2,1.0,0.14285714285714285
Turkish,295,random,7,2,1.2,3,1.7142857142857142,0.14285714285714285
Turkish,296,natural,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,296,random,3,2,2.0,1,0.6666666666666666,0.3333333333333333
Turkish,297,natural,6,4,4.0,1,0.8,0.13333333333333333
Turkish,297,random,6,3,1.6666666666666667,2,1.1666666666666667,0.16666666666666666
Turkish,298,natural,11,4,2.0,4,2.0,0.09090909090909091
Turkish,298,random,11,4,1.4285714285714286,4,1.8181818181818181,0.09090909090909091
Turkish,299,natural,4,3,3.0,1,0.75,0.25
Turkish,299,random,4,2,1.5,2,1.0,0.25
Turkish,300,natural,13,3,2.0,4,2.0,0.0641025641025641
Turkish,300,random,13,4,2.0,4,1.7692307692307692,0.07692307692307693
Turkish,301,natural,9,2,1.6,4,2.2222222222222223,0.1111111111111111
Turkish,301,random,9,3,1.6,3,1.7777777777777777,0.1111111111111111
Turkish,302,natural,9,3,2.6666666666666665,2,1.4444444444444444,0.1111111111111111
Turkish,302,random,9,3,1.6,4,2.0,0.1111111111111111
Turkish,303,natural,4,2,1.5,2,1.0,0.25
Turkish,303,random,4,2,1.5,2,1.0,0.25
Turkish,304,natural,5,3,3.0,1,0.75,0.15
Turkish,304,random,5,3,2.0,2,1.0,0.2
Turkish,305,natural,8,3,2.0,2,1.2857142857142858,0.10714285714285714
